local_path	gcs_path	production_gcs_path	join_key	ome	tissue_code	data_category	data_details	old_version	new_version	old_md5	new_md5	change_type
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-conv_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-conv_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-conv_metadata_features_v1.3.txt	human-precovid-sed-adu_t02-plasma_metab-t-conv_metadata_features	metab-t-conv	t02-plasma	metadata	features	1.3	1.4	XBsBr6dULNEFkKG8HRAZ0Q==	d752fec73ff162f9061b35983b141bf4	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-conv_metadata_samples_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-conv_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-conv_metadata_samples_v1.3.txt	human-precovid-sed-adu_t02-plasma_metab-t-conv_metadata_samples	metab-t-conv	t02-plasma	metadata	samples	1.3	1.4	ZD09PvlGSYzS/QWPq+oayg==	ebbd19512427232c1d57ae775e608a4b	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-imm-crt_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-imm-crt_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-imm-crt_metadata_features_v1.3.txt	human-precovid-sed-adu_t02-plasma_metab-t-imm-crt_metadata_features	metab-t-imm-crt	t02-plasma	metadata	features	1.3	1.4	EUCRhFxAZjqNpMQPbVW5cg==	8eecfcbf9712390bb7de2a8ee0c69047	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-imm-crt_metadata_samples_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-imm-crt_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-imm-crt_metadata_samples_v1.3.txt	human-precovid-sed-adu_t02-plasma_metab-t-imm-crt_metadata_samples	metab-t-imm-crt	t02-plasma	metadata	samples	1.3	1.4	1jPvUNWiZWSb7H1JcL6RPw==	6818134ad9d0fa7eb0326727e09b7157	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-oxylipneg_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-oxylipneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-oxylipneg_metadata_features_v1.3.txt	human-precovid-sed-adu_t02-plasma_metab-t-oxylipneg_metadata_features	metab-t-oxylipneg	t02-plasma	metadata	features	1.3	1.4	6EAXX0ii4ARTIKn9NW7bSg==	e13eaa34e0aed0804ee51512bf7c01c3	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-oxylipneg_metadata_samples_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-oxylipneg_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-oxylipneg_metadata_samples_v1.3.txt	human-precovid-sed-adu_t02-plasma_metab-t-oxylipneg_metadata_samples	metab-t-oxylipneg	t02-plasma	metadata	samples	1.3	1.4	Bx+XBRe+K3zpMihcOPwUvg==	a142c554be69336b382aa10c5860d52a	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-tca_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-tca_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-tca_metadata_features_v1.3.txt	human-precovid-sed-adu_t02-plasma_metab-t-tca_metadata_features	metab-t-tca	t02-plasma	metadata	features	1.3	1.4	sSC16mNPeyfAmpRRondryg==	d2db1caa541ab0326ba6cad7f0004393	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-tca_metadata_samples_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-tca_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t02-plasma_metab-t-tca_metadata_samples_v1.3.txt	human-precovid-sed-adu_t02-plasma_metab-t-tca_metadata_samples	metab-t-tca	t02-plasma	metadata	samples	1.3	1.4	MqSvWMcc7f6CB1xG7WqP8Q==	83f24658760fa755335ade210d7c419b	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-amines_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-amines_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-amines_metadata_features_v1.3.txt	human-precovid-sed-adu_t10-muscle_metab-t-amines_metadata_features	metab-t-amines	t10-muscle	metadata	features	1.3	1.4	akDq6R9UqpzM8+ORJHclZQ==	b83d94e8f2ebcf8c50cbcb365f73c972	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-amines_metadata_samples_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-amines_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-amines_metadata_samples_v1.3.txt	human-precovid-sed-adu_t10-muscle_metab-t-amines_metadata_samples	metab-t-amines	t10-muscle	metadata	samples	1.3	1.4	K5mqtpWxb2RpWEhzFz4Nbw==	48344deafd6e0c67b2c92160761adbb4	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-nuc_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-nuc_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-nuc_metadata_features_v1.3.txt	human-precovid-sed-adu_t10-muscle_metab-t-nuc_metadata_features	metab-t-nuc	t10-muscle	metadata	features	1.3	1.4	Pr6TY6K5IPwdTwU96ZGaoA==	070a1a72e3669146c8d8d5d9f37e15bf	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-nuc_metadata_samples_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-nuc_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-nuc_metadata_samples_v1.3.txt	human-precovid-sed-adu_t10-muscle_metab-t-nuc_metadata_samples	metab-t-nuc	t10-muscle	metadata	samples	1.3	1.4	CLlJmztEaRKiRYI45usIyw==	392a7b55a642648fbfa2d075c5843438	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-oxylipneg_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-oxylipneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-oxylipneg_metadata_features_v1.3.txt	human-precovid-sed-adu_t10-muscle_metab-t-oxylipneg_metadata_features	metab-t-oxylipneg	t10-muscle	metadata	features	1.3	1.4	rrm6UgKfKAqAymvP5yHcZw==	7e4464ea091190a2099a66ac2f2e4446	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-oxylipneg_metadata_samples_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-oxylipneg_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-oxylipneg_metadata_samples_v1.3.txt	human-precovid-sed-adu_t10-muscle_metab-t-oxylipneg_metadata_samples	metab-t-oxylipneg	t10-muscle	metadata	samples	1.3	1.4	yLunWOjCuqRq3la4NP2wQw==	9056022eb9169651c7bfe329676f7dc1	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-tca_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-tca_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-tca_metadata_features_v1.3.txt	human-precovid-sed-adu_t10-muscle_metab-t-tca_metadata_features	metab-t-tca	t10-muscle	metadata	features	1.3	1.4	9rpdBdSY2DkEk10jboomJg==	f534de979e77b28d57228aa7812c10c4	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-tca_metadata_samples_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-tca_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t10-muscle_metab-t-tca_metadata_samples_v1.3.txt	human-precovid-sed-adu_t10-muscle_metab-t-tca_metadata_samples	metab-t-tca	t10-muscle	metadata	samples	1.3	1.4	GvWABhvibn6Jg4401t86Wg==	2e36c3406654420d5c3095402cd17ff0	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-acoa_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-acoa_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-acoa_metadata_features_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-t-acoa_metadata_features	metab-t-acoa	t11-adipose	metadata	features	1.3	1.4	yjTlHs0fveg+9Qd3PqGhrQ==	4646a57b5da6a91e40f833dd35a52aa6	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-acoa_metadata_samples_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-acoa_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-acoa_metadata_samples_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-t-acoa_metadata_samples	metab-t-acoa	t11-adipose	metadata	samples	1.3	1.4	0/6bErxRRMoYF7s/NHLyCg==	ed6cb90a6b5ebf5400198f93c29c1000	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-amines_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-amines_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-amines_metadata_features_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-t-amines_metadata_features	metab-t-amines	t11-adipose	metadata	features	1.3	1.4	lImsEyc2hVikweeDx0CUBg==	41642af3f035f76d4cf1bf1a493abb1f	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-amines_metadata_samples_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-amines_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-amines_metadata_samples_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-t-amines_metadata_samples	metab-t-amines	t11-adipose	metadata	samples	1.3	1.4	NBs/ipafMGFJGZ1PlvdA/w==	09f5caaa5ac8f52d3718fa67ae57d214	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-ka_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-ka_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-ka_metadata_features_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-t-ka_metadata_features	metab-t-ka	t11-adipose	metadata	features	1.3	1.4	JkZM17fumVhNaERii64toQ==	31c5e192e51dc7193345d69874351e42	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-ka_metadata_samples_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-ka_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-ka_metadata_samples_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-t-ka_metadata_samples	metab-t-ka	t11-adipose	metadata	samples	1.3	1.4	M76b5DuMDAUbn45qi9tBYA==	9e804566a7b085e070079d98274e68dc	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-nuc_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-nuc_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-nuc_metadata_features_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-t-nuc_metadata_features	metab-t-nuc	t11-adipose	metadata	features	1.3	1.4	qa7tcfZC9vgVztM4G/nDew==	0f63624bbb22e7edf4eba41a29b89cb3	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-nuc_metadata_samples_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-nuc_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-nuc_metadata_samples_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-t-nuc_metadata_samples	metab-t-nuc	t11-adipose	metadata	samples	1.3	1.4	w7fj0TVEtV6G1iJLf3UeMg==	d4c27877cc2b10437213b74e76a83c60	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-oxylipneg_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-oxylipneg_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-oxylipneg_metadata_features_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-t-oxylipneg_metadata_features	metab-t-oxylipneg	t11-adipose	metadata	features	1.3	1.4	hgGiAUnYDDaedegap1DKrQ==	334525a761d04af662c7896a71fcbb5e	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-oxylipneg_metadata_samples_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-oxylipneg_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-oxylipneg_metadata_samples_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-t-oxylipneg_metadata_samples	metab-t-oxylipneg	t11-adipose	metadata	samples	1.3	1.4	bb0BwiH0Rw+pNQvjiS/M1g==	1763c03dc7bdfcc21964ef4dc0997129	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-tca_metadata_features_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-tca_metadata_features_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-tca_metadata_features_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-t-tca_metadata_features	metab-t-tca	t11-adipose	metadata	features	1.3	1.4	/edlwAsIFhEJo9TfDgWSAQ==	64e141770fd316edc0b171dac9ffc1b0	MODIFIED
/Users/christopherjin/Documents/GitHub/precovid-analyses//data/tmp/freeze/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-tca_metadata_samples_v1.4.txt	gs://pre-cawg/staging_20260511/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-tca_metadata_samples_v1.4.txt	gs://motrpac-data-hub/analysis/human-precovid-sed-adu/v1.3/metabolomics-targeted/metadata/human-precovid-sed-adu_t11-adipose_metab-t-tca_metadata_samples_v1.3.txt	human-precovid-sed-adu_t11-adipose_metab-t-tca_metadata_samples	metab-t-tca	t11-adipose	metadata	samples	1.3	1.4	dDHBQL4xVaxQI2WkuZAEEg==	d8d32e26c60c2a081feb56e56f7fed48	MODIFIED
